"","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"688","0","0","0.352451913069835","0.352451913069835","0","0","0","0","0","2.77430941401015e-15"
"689","4.61184660350195e-15","0","0","0","0","0","0","8.84381545133311e-15","6.68006561845086e-15","0"
"690","2.4688930350297e-15","0","0","2.15833274686053e-15","0","0","7.26004222629117e-15","0","0","0"
"691","0","0","0","0","0","0","0","0","0","0"
"692","1.56441126330481e-15","2.52394616054969e-15","0","0","1.60150136371919e-15","0","0","0","0","0"
"693","0","2.19727140335809e-14","0","0","0","0","0","0","0","0"
"694","2.51009176300444e-15","0","0","0","0","0","0","2.35943741827732e-15","0","8.53816506768635e-15"
"695","0","5.40097246286789e-15","0","0.243305139375409","0","5.73510576453016e-15","0","0","0","0"
"696","3.25099504866713e-15","0","0","0","2.49454204497423","4.25333352393898e-15","0","0","0","0"
"697","0","0","0","0","0","0","0","0","0","0"
"698","5.04195286494603e-15","0","0","0","0","0","0","1.06364457791746e-14","7.38992118190622e-15","0"
"699","0","2.93412821036481e-15","0","1.17989222046868e-15","2.15298525841914e-15","0","0","0","0","0"
"700","0","0","2.74143421357938e-17","8.37919302450858e-16","0","0","0","0","0","1.5083423292339e-15"
"701","0","0","0","0","0","7.56783829433778e-15","0","8.04541947506814e-15","0","1.81964645766623e-15"
"702","0","0","0","0","0","1.59445633400211e-14","1.37736416073585e-14","1.54650942883861e-14","0","0"
"703","0","0","0","0","0","1.52396877972147e-14","0","1.58154421534421e-14","0","5.12816602798219e-15"
"704","0","0","0","0","3.87241588799674e-15","0","0","0","0","0"
"705","1.13946157673952","1.13946157673952","0","0","0","0","0","6.41550305230491e-15","0","0"
"706","1.81284599026372e-15","0","0","0","0","1.45606341519892e-15","0","0","3.39593389861143e-15","0"
"707","0","0","0","0.378168126984797","0","0","0","0.756336253969598","0.378168126984794","0"
"708","0","0","0.685928342577564","0.685928342577564","0","0","0","8.79101315831889e-15","0","0"
"709","0","0","0","0","0","0","0","0","0","0"
"710","4.00861399674537e-15","0","0","0","5.52564502986176e-15","4.22494671388471e-15","0","0","0","0"
"711","0","0","1.12579503057315","0","0","0","0","0","1.12579503057315","1.12579503057315"
"712","0","0","1.23041598557328e-14","0","0","0","4.13510259923939e-14","0","0","1.83729052433311e-14"
"713","0","0","0","0","0","1.91323469803343e-15","0","1.7263371443372e-15","0","9.96359750158965e-16"
"714","0","0","0","9.06355937568414e-15","0","0","4.37467466654814e-14","0","0","1.05423588724294e-14"
"715","0","1.02565101939094e-14","0","0","0","1.02687739661048e-14","0","0","0","2.33520533205062e-15"
"716","1.45546710358835e-15","0","0","0","0","3.30358157267662e-15","0","2.1503181257264e-15","0","0"
"717","0","0","0","0","0","0","5.72771851617664e-15","1.37697556549883e-15","0","1.13316732467772e-15"
"718","0","1.33811426633566","0","0","0.267622853267133","0","0","0.535245706534264","0","0"
"719","0","0","0","0","2.30530284926308e-15","0","3.12377587453459e-15","2.58273879078099e-15","0","0"
"720","0","4.23197438120413e-15","0","0","0","4.60697704898884e-15","0","0","0","1.4232532618729e-15"
"721","5.48589901039589e-15","0","0","0.544096204122868","0","0","1.79454488137137e-14","0","0","0"
"722","0","0","0","1.1406137364583e-15","0","0","9.09178467063458e-15","0","5.27551407561819e-15","0"
"723","0","0","2.11349086306821","2.11349086306821","0","0","0","0","0","2.58231830453635e-15"
"724","0","0","0.489865298768139","0","0.48986529876814","0","0","0","0","2.52648251362963e-15"
"725","0","0","0","0","0","0","0","0","0","0"
"726","0","1.41967698675971e-14","0","0.646130538420527","0.646130538420526","0","0","0","0","0"
"727","5.76206598353361e-15","0","0","3.81445198449656e-15","0","0","0","0","6.46602957315901e-15","0"
"728","9.54587332560816e-16","0","0","0","0","0","0","0","0","3.59604838313905e-16"
"729","0","0","2.32088707260374","2.32088707260374","2.32088707260374","0","0","0","0","0"
"730","0","0","0","0","0","1.07637927131727e-14","0","0","7.34805076873637e-15","3.55127213727848e-15"
"731","0","0","1.72162982620004e-15","0","0","3.05235918156885e-15","0","0","0","3.36378913218644e-15"
"732","0","0","0","2.24339675698626","2.24339675698626","0","1.33672141910924e-14","0","0","0"
"733","2.2849602122306e-15","0","1.18993660818753e-15","0","0","0","7.03316768625498e-15","0","0","0"
"734","7.5291432168999e-15","0","0.203847986459665","0","0","1.09359896979941e-14","0","0","0","0"
"735","0","0","0","0","0","1.66092911917565e-14","2.70621093486535e-14","0","1.39146694123746e-14","0"
"736","0","0","2.42623397330757","0","0","0","0","0","2.42623397330757","2.42623397330757"
"737","5.29868866838189e-15","0","1.91507962080141","0","1.91507962080141","0","0","0","0","0"
"738","0","0","3.15035201206901e-15","0","0","0","1.61809009965048e-14","0","5.35166342346631e-15","0"
"739","0","2.03484629646795e-15","0","0","5.86576410592352e-16","0","1.74309391782965e-15","0","0","0"
"740","0","0","2.70828439295173e-15","0","0","8.41035373302227e-15","0","0","5.62778670068532e-15","0"
"741","0","0","0","9.5670064810823e-16","0","3.34164725893224e-15","0","3.22957504552701e-15","0","0"
"742","0","0","0","2.48594664329566","0","7.46676302666928e-15","0","0","0","6.07205384731027e-15"
"743","0","0","0","1.94177134907718e-15","0","0","1.21645539901841e-14","0","3.04078778023189e-15","0"
"744","0","1.62811430100405e-14","0","0","4.30538352690792e-15","0","0","1.31927796888245e-14","0","0"
"745","0","0","0","0.20732077530315","0","0","3.46479516551574e-14","0","1.01204431148863e-14","0"
"746","0","0","0","0","1.20181464099303","2.19468275201863","0","2.19468275201863","0","0"
"747","0","0.853657498987078","0","0","0","0","0","0","0.853657498987079","0.853657498987078"
"748","0","5.94288953354492e-15","1.04667787570064","0","1.04667787570064","0","0","0","0","0"
"749","2.54623402045079e-15","0","0","1.80117082959133e-15","0","0","0","0","1.90802170922368e-15","0"
"750","0","0","0","2.86075247255523e-15","0","0","0","4.70277049907093e-15","0","4.40703769165016e-15"
"751","9.32619867102681e-15","0","0.126351291243418","0","0.126351291243418","0","0","0","0","0"
"752","0","0","0","0","0","0.899450693616337","0","0","0","0.449725346808171"
"753","0.136920227153848","0.136920227153848","0","0","0","0","1.19619282565568e-14","0","0","0"
"754","0","1.28304029000334e-14","0","2.7607250660151e-15","0","1.36950049929158e-14","0","0","0","0"
"755","4.28800012518247e-15","0","0.315796659571412","0","0","0","0","4.29812216624598e-15","0","0"
"756","0","0","0","0","0","8.04865458245931e-16","0","0","0","0"
"757","9.39789265155797e-15","0","0","0","0","2.71148349509445e-14","0","3.25476630554067e-14","0","0"
"758","0","0","0","0","0","0","0","0","0","0"
"759","0","0","0","2.72797282768443","2.72797282768443","0","0","1.53210529310029e-14","0","0"
"760","3.0018060576192e-15","0","0","0","0","9.50637436215691e-15","0","0","7.13272663931875e-15","0"
"761","0","0","2.38337807514871","0","2.38337807514871","0","0","6.42730112247426e-15","0","0"
"762","6.64780051135688e-15","0","0","2.00273197173171","2.00273197173171","0","0","0","0","0"
"763","0","0","0","1.05906798433474e-15","0","0","0","9.6525820379544e-15","4.02209434958966e-15","0"
"764","0","0","0","0","0","8.0608315114756e-15","0","0","0","0"
"765","0","0","7.05530082815377e-16","0","0","0","3.62380581669313e-15","1.36800886564884e-15","0","0"
"766","0","6.90260419440518e-15","0","0","0","6.80332859829041e-15","7.35782346134086e-15","0","0","0"
"767","0","5.81968991686421e-15","0","0","0","0","1.31668853140703e-14","0","4.76969415895666e-15","0"
"768","0","8.62321638003951e-15","0","0","0","9.02869848738976e-15","1.51832061943808e-14","0","0","0"
"769","1.64874257300248e-14","0","0","3.9706383004846","3.9706383004846","0","0","0","0","0"
"770","0","0","0","0","9.68045565765441e-15","0","0","9.53761339303231e-15","9.53389045626135e-15","0"
"771","0","0.331991769025323","0","0","0","0","0","0","0.33199176902532","0.33199176902532"
"772","0","0","0","0","1.52071445632613","0","0","3.04142891265227","1.52071445632613","0"
"773","6.81041942948889e-15","0","0","0","0","0","2.97354927955037e-14","0","0","6.11424453395843e-15"
"774","0","0","0","1.79908639831788e-15","0","0","0","0","0","0"
"775","0","0","0","0","0","9.804364796474e-15","2.3051566166073e-14","0","0","8.52430037530746e-15"
"776","0","0","0","0","1.60685254213462e-14","0","2.86311979824398e-14","0","1.12929879968786e-14","0"
"777","2.90812480161775e-15","0","3.49572633544889e-15","0","0","0","0","0","0","4.03498300413408e-15"
"778","0.150986017722274","0","0","0","0.238272372440773","0","0","0","0","0"
"779","0","0","0","4.25602624469316e-15","0","8.97628679243511e-15","0","0","0","9.09949237691215e-15"
"780","0","0.809823659341189","0","0","0","0.323929463736479","0","0.323929463736479","0","0"
"781","0","0","0","0","1.42065293906644","0","0","2.8413058781329","1.42065293906644","0"
"782","0","0","0","0","0","0","0","0","2.15395754942169e-14","0"
"783","0","0","0","0.516737901989232","0","0","4.88767562426252e-14","0","1.34111328081069e-14","0"
"784","0","0","3.58732344075175e-15","0","0","1.66472002905436e-14","0","1.40024307104888e-14","0","0"
"785","0","8.15084117893564e-15","0","0","0","6.80797923760707e-15","7.08831580859518e-15","0","0","0"
"786","0","0","2.00158241947","0","0","0","0","3.78154057015209e-15","0","3.81484125735781e-15"
"787","1.69503194633556e-15","0","0","0","2.4988533934003e-15","0","0","0","3.59548773400453e-15","0"
"788","0","0","4.50358297619323e-15","0","0","0","2.20908587377113e-14","1.39026228433144e-14","0","0"
"789","0","0","0","1.69206034157161","0","0","2.074909856394e-14","0","5.37208033932895e-15","0"
"790","0","1.46292426598253e-14","1.9901990256935e-15","0","0","0","0","1.3303312568634e-14","0","0"
"791","0","0","0","1.44226783790951","1.44226783790951","0","0","0","0","5.19077712453647e-15"
"792","0","1.36460139879864e-14","1.87055631799044e-15","0","0","0","0","1.23864302361737e-14","0","0"
"793","0","0","0","3.46897385881754","3.46897385881754","0","0","0","6.84531258786259e-15","0"
"794","0","0","4.04386154499979e-15","0","0","0","1.46606018157239e-14","0","0","6.91720867439567e-15"
"795","0","0","0","0","1.3750415347264e-14","0","3.62728251620507e-14","0","1.33270553551415e-14","0"
"796","0","0","0","0.12565423528087","0","0.251308470561742","0","0.251308470561743","0","0"
"797","0","0","1.00582418784726e-15","0","0","0","0","0","1.98835278548603e-15","1.63479781081421e-16"
"798","0","1.05279921868613e-14","0","0","1.00951116227041e-14","0","2.43593081892411e-14","0","0","0"
"799","2.09850272605063e-15","0","0","0","0","3.62812395026196e-15","0","0","0","2.67941678391102e-15"
"800","0","4.17117577236493e-14","0","0","0","1.84651478408025e-14","0","2.06950763915018e-14","0","0"
"801","0","2.54000873417628e-14","2.19820959443861","2.19820959443861","0","0","0","0","0","0"
"802","0","0","0","2.62501098917496","2.62501098917497","0","0","0","1.05046521485336e-14","0"
"803","0","0","0","0","0","0","1.27896398742568e-14","4.16857029404172e-15","0","2.69821476704828e-15"
"804","0.71553773084658","0.715537730846581","0","0","0","0","0","3.78601407555316e-15","0","0"
"805","0","1.7342664310559e-14","0","0","0","1.49002435638677e-14","0","0","0","5.85318090325028e-15"
"806","0","4.02108877937866e-16","0.602766437811508","0","0.602766437811507","0","0","0","0","0"
"807","0","0","0","4.19178767853573e-15","0","1.43914086307611e-14","0","0","1.08108954892325e-14","0"
"808","0","1.44349392882362e-14","0","0","0","1.24847572481604e-14","0","0","0","3.76639663154919e-15"
"809","0","1.42798825143955e-14","0","1.03974479801098e-14","0","0","0","0","0","1.49698901137182e-14"
"810","0","1.23871499701777e-14","1.55763887144676e-15","0","0","1.10916023562532e-14","0","0","0","0"
"811","0","0","0","2.5410507166574e-15","0","4.665741213728e-15","1.32364761820688e-14","0","0","0"
"812","3.64628898027012e-15","0","0","0","0","0","1.58657505027156e-14","8.24600261948151e-15","0","0"
"813","0","0","1.9233324579592e-15","0","0","2.01529943422828e-14","0","2.85127800340287e-14","0","0"
"814","2.4785799755728","0","2.4785799755728","0","0","0","0","0","0","2.4785799755728"
"815","6.35575525974238e-15","1.03084784594985e-14","0","0","7.41286488006359e-15","0","0","0","0","0"
"816","0.16243667984869","0","0","1.49760606606005","1.49760606606005","0","0","0","0","0"
"817","0","0","5.00240612089575e-17","8.82541743324944e-17","0","0","0","0","0","0"
"818","0","0","0","0","0","0","0","0","0","0"
"819","0","0","0","0","2.44165339224604e-15","0","0","3.7458066570376e-15","0","2.92668319271487e-15"
"820","0","10.1301945286019","0","0","2.15847077538535","4.05207781144075","0","0","0","0"
"821","0","0","0","0","1.1099707595906","0","0","4.50842926575155","2.25421463287578","0"
"822","1.42971176122835e-14","0","2.170083443761","0","0","1.82502611526072e-14","0","0","0","0"
"823","0","0","0","0","0","8.11854645832716e-15","2.16997636118974e-14","0","0","4.71554275025677e-15"
"824","2.28752474397158e-15","0","0","0","3.94683244716807e-15","0","1.05970193099425e-14","0","0","0"
"825","2.42822284970182","0","0","2.42822284970182","0","0","0","4.85644569940366","0","0"
"826","1.92735271694239e-15","9.6917148965415e-16","0","0","0","0","0","0","0","1.93128609473914e-15"
"827","0","0","0","0","0","1.57179417236421e-14","1.96185857429117e-14","0","9.68029694713527e-15","0"
"828","6.57242021159047e-16","0","0","0","0","1.24211242672835e-15","1.09847841059651e-15","0","0","0"
"829","0","0","3.63558502953743","3.63558502953743","0","0","0","5.29041283703984e-15","0","0"
"830","0","0","0","0","1.45531567764233","0","0","0","1.45531567764233","1.45531567764233"
"831","0","2.66510060593597","0","0","0.533020121187198","1.06604024237439","0","0","0","0"
"832","0","0","0.35175027999897","0","0","0","0","8.54687554703819e-15","0","9.43428322617098e-15"
"833","0","0","0","1.52865161438967e-15","0","0","1.05274152025224e-14","0","4.38352909408329e-15","0"
"834","0","0","0","0","0.743909846028308","2.2172836054018e-14","0","0","2.00003603747119e-14","0"
"835","0","0","0","0","0","0","5.03574580152804e-15","1.64267237737038e-15","0","1.06809520356018e-15"
"836","0.715417776793409","0.715417776793408","0","0","0","0","0","0","0","0.715417776793408"
"837","1.58336844054756e-15","0","0","0","0","5.37632978365916e-15","0","0","4.26540832259132e-15","0"
"838","0","0","0","0","0","0","0","0","0","0"
"839","2.74615043552554e-15","4.4808065992355e-15","0","0","0","0","0","0","0","2.95337994933688e-15"
"840","0","2.20551431816464","0","0","2.20551431816464","0","0","0","0","2.20551431816464"
"841","0","4.29395624907008e-14","0","0","0","2.0952352350998e-14","0","0","0","0"
"842","7.0194541386844e-15","0","0","0","0","1.09568374537375e-14","0","0","7.93851961238242e-15","0"
"843","4.0901296927447e-15","6.41531751771836e-15","0","0","4.17382631289433e-15","0","0","0","0","0"
"844","0","0","0","0.512973623830904","0","0","3.32385339133704e-14","0","1.03402862456169e-14","0"
"845","0","0","0","0","0","0","2.00842867724814e-14","9.10019135378001e-15","0","5.77912408201745e-15"
"846","2.636957105897e-15","0","0","1.72378114381899e-15","0","0","0","4.59876737418426e-15","0","0"
"847","0","0","0.435317132774597","0","0","0","5.50935313036083e-15","0","1.83084645355501e-15","0"
"848","0","2.25873692488917","0","2.40417433868383","0","0","0","0","0","2.25873692488918"
"849","0","5.81828278051569e-15","0","0","0","0","1.09696909992782e-14","0","0","0"
"850","0","1.90284154662675e-14","0","0","1.05069168852684e-14","0","0","1.80795835554791e-14","0","0"
"851","0","0","2.09614191304356","0","2.09614191304356","0","0","0","5.56133522095276e-15","0"
"852","0.657572558229831","0","0","0.657572558229832","0","0","0","0","0","0.657572558229832"
"853","0","0","0","0","0","0","2.23741201764349e-14","7.93550867414865e-15","8.1478469709521e-15","0"
"854","0","0","0","0","0","0","0","4.08065937885653e-15","2.57529003698751e-15","1.40398050032724e-15"
"855","0","0","0","0","0","1.59626994548885e-14","0","1.79262296127393e-14","0","5.15744313140069e-15"
"856","2.05556276851483","0","2.05556276851483","0","0","0","0","0","2.05556276851483","0"
"857","0","0","0","0","3.63528305767688e-15","0","2.90632498302828e-15","0","4.92720311698775e-15","0"
"858","0","8.42535273447457e-15","1.7315305474799e-15","0","0","7.5406174381009e-15","0","0","0","0"
"859","0","0","0","2.7815526260823e-15","0","0","0","5.33522405636322e-15","5.95537898254467e-15","0"
"860","0","0","0","1.68678637098217","0","0","0","0","1.68678637098217","1.68678637098217"
"861","0.21798394695857","0.21798394695857","0","0","0","0","1.3704217440497e-14","0","0","0"
"862","7.59869632826738e-15","0","0","0","0","8.99722629456464e-15","2.7765215232268e-14","0","0","0"
"863","0","0","0","1.58931865489675e-15","0","2.67494683266534e-15","8.99184685107319e-15","0","0","0"
"864","5.76240710767985e-15","0","0","0","2.21086061836695","0","1.29618325690392e-14","0","0","0"
"865","6.02614406162268e-15","2.79026812717073e-14","0","0","0","2.2390553674688e-14","0","0","0","0"
"866","0","0","0","0","0","0","2.14732461580112e-14","0","7.31609654017372e-15","5.40215488079871e-15"
"867","0","0","0","0.0970955514795318","0.0970955514795318","0","0","0","0","3.71687341365758e-15"
"868","3.92209852247817e-15","0","0","0","0","0","1.62961364749798e-14","5.56494687940991e-15","0","0"
"869","4.13056571804058e-15","0","0","0","0","5.14921525082658e-15","1.59082610013425e-14","0","0","0"
"870","0","0","0","0","0","0","9.71436723805315e-15","3.16623635161687e-15","0","2.04942823972736e-15"
"871","0","0","6.0239606734605e-15","0","0","0","0","1.06290813161052e-14","0","1.14350700137213e-14"
"872","0.533958801834877","0","0","3.18439198885542","3.18439198885542","0","0","0","0","0"
"873","1.11015186606678","0","0","0","1.76137420516163","0","0","0","0","1.11015186606678"
"874","0","0","0","3.24774707291098","3.24774707291099","0","0","0","0","6.57326884751383e-15"
"875","0","0","0","0","0.344777582418784","0","0","0.68955516483757","0.344777582418784","0"
"876","0","0","5.78386927691632e-16","0","0","0","2.7472425308213e-15","0","0","1.01476806846115e-15"
"877","0","1.14131765078779e-14","0","0","0","0","1.36384967324172e-14","0","0","8.75158561335285e-15"
"878","7.35315219591561e-15","5.94760840161939e-14","0","0","0","4.07841740212549e-14","0","0","0","0"
"879","0","0","1.37088969248533e-15","0","2.74388604216948e-15","0","0","0","0","1.9464168990637e-15"
"880","0","0","1.31456530824443","0","0","0","0","5.39561940726068e-15","0","6.36626120768934e-15"
"881","0","0","5.6391100152647e-17","0","0","0","0","1.06048143210127e-14","0","0"
"882","0","0","0","0","2.5102317661235e-14","2.6081756837812e-14","0","0","0","1.2901004574358e-14"
"883","2.28733844119181e-15","0","0","0","4.3037555111655e-15","0","0","0","0","2.90760918131312e-15"
"884","0","0","0","0.313239698438676","0","0","3.60326398298536e-14","0","8.69801274190738e-15","0"
"885","0","1.49749381863998e-14","6.79126415869241e-16","0","0","0","0","9.02197737005357e-15","0","0"
"886","0","0","0","0","0","2.45348072111371","0","2.45348072111371","0","1.08999876854573e-14"
"887","0","0","1.48502742177459e-15","0","0","2.71370395370151e-15","9.02845545870235e-15","0","0","0"
"888","0","4.59949717040642e-15","0","0","0","0","8.97666833757262e-15","0","3.56737962054472e-15","0"
"889","1.22815852880189e-15","0","0","8.82372521577604e-16","0","0","3.0568106997123e-15","0","0","0"
"890","0","0","0","2.08896219088736e-15","0","0","1.23135449291922e-14","0","3.54487071267957e-15","0"
"891","0","0","0","0","0","0","0","2.63968306585932e-16","1.83386013606582e-16","1.86622581759647e-16"
"892","0","5.87332378730896e-16","0","0","0","0","0","0","0","0"
"893","0","0","0","0","0","0","0","0","0","0"
"894","2.48686435461261","0","0","2.48686435461261","0","0","0","0","0","0"
"895","0","0","0","0","0","0","0","0","0","0"
"896","0","0","9.38822095443303e-16","0","0","0","0","0","1.40935918498024e-15","0"
"897","0","0","0","0","0.570488154580802","1.46927109791971e-14","0","1.42546281182941e-14","0","0"
"898","0","0","9.36626748292342e-17","2.50301046117128e-16","3.99482260074972e-16","0","0","0","0","0"
"899","0","0","0","0","0","0","0","1.89110422240744e-14","0","0.183844423940689"
"900","1.03115884769436e-15","0","0","0","2.82668710938252e-15","0","0","0","1.91601915858096e-15","0"
"901","0","11.2800996317774","0","0","0","0","0","4.51203985271096","2.25601992635549","0"
"902","0","0","0","0","0","0","0","0","0","0"
"903","5.22072747997621e-15","1.01430823447816e-14","0","0","7.06782266943877e-15","0","0","0","0","0"
"904","3.06910764313345e-15","0","0","0","0","0","1.57243045016327e-14","0","3.88386162202086e-15","0"
"905","0","0","0","0","2.20791718774598e-15","1.99056754503447e-15","0","0","0","0"
"906","0","0","0","0","0","1.0351515102315e-14","1.34426584933836e-14","6.34673620821902e-15","0","0"
"907","3.48242429909569e-15","0","0","0","0","4.51638076584514e-15","1.38203120243113e-14","0","0","0"
"908","0","1.17400800607203e-14","0","0","0","1.17889512303957e-14","0","0","0","7.75593032623443e-15"
"909","0","0","1.97450879890763e-15","0","0","0","5.85366000012362e-15","0","0","2.78389145974574e-15"
"910","5.5540593764078e-15","0","0","4.25108901009681e-15","0","0","0","0","4.3802743081062e-15","0"
"911","0","0","0","0","0","0","0","0","0","0"
"912","0","0","0","1.90021829052339e-15","0","6.66150668956235e-15","0","6.43330495738938e-15","0","0"
"913","0","0","2.42448657563387","2.42448657563388","0","0","0","0","0","4.50767188996417e-15"
"914","0","0","0","0","0","2.28373510799916","0","2.28373510799916","0","0.809985562816019"
"915","0","0","0","0","0","0","0","0","8.90537840429472e-15","0"
"916","0","0","0","1.90306777331569","0","6.08632307817456e-15","1.83403348702463e-14","0","0","0"
"917","0","0","0","1.12061064994983e-15","0","0","8.62567383151691e-15","0","2.14584285912136e-15","0"
"918","0","0","0","0","0","4.42706536234613e-15","7.83863813249953e-15","4.37796699369704e-15","0","0"
"919","0","0","0","0","0","2.47078190226527e-16","4.19146685217607e-16","0","1.93859074580094e-16","0"
"920","4.3808601440157e-15","0","0","2.82909556113479e-15","0","0","1.48538615571672e-14","0","0","0"
"921","0","0","2.24751699033461e-15","0","0","9.65986731620013e-15","1.60787483172898e-14","0","0","0"
"922","6.86514261691562e-15","0","0","0","0","0","2.52538322797515e-14","0","0","6.76791642921387e-15"
"923","1.32802336826741","1.32802336826741","0","0","0","1.55301334872609e-14","0","0","0","0"
"924","0","0","0","0","1.03976166141286e-14","0","2.41167366910271e-14","0","0","5.40744799784948e-15"
"925","0","1.83303226509394","0","0","0","0","0","0.916516132546968","0","0.458258066273487"
"926","0","1.53904872486869e-14","0","0","0","0","0","0","7.74203735576313e-15","0"
"927","0","0","0.281109401054815","0.281109401054815","0","0","0","0","0","2.8062027383348e-15"
"928","0","0","0","0","0.25518573387755","1.01313431812161e-14","2.77258415271301e-14","0","0","0"
"929","8.65838214880505e-15","0","0","0","0","0","2.63374203944573e-14","0","0","1.2950135951994e-14"
"930","0","0","0","4.9070775663501e-15","0","8.31161078461118e-15","2.79528723022071e-14","0","0","0"
"931","0","0","0","0","1.20925565088051e-15","1.53984333155389e-15","0","0","1.61665216707534e-15","0"
"932","3.28109532021971e-15","0","0","0","2.49876613831427","0","1.30679119857948e-14","0","0","0"
"933","0","0","0","0","0","0","0","2.92531731903132e-14","0","0"
"934","0","0","0","0","0","0","0","0","1.93136622631933","0"
"935","0","8.24789704169254e-15","0","0","0","0","1.24277683434176e-14","0","6.68464227706118e-15","0"
"936","0","1.41601204005613e-14","0","0","0","8.82275011776593e-15","0","0","0","2.21436754847061e-15"
"937","0","0","0","0","6.78969490861902e-15","0","0","0","6.90509039898375e-15","1.88978952327527e-15"
"938","0","0","0","6.6086205074413e-16","0","0","2.8165003512024e-15","0","0","9.48354498085149e-16"
"939","0","2.34624234213459","0","0","0","0.938496936853832","0","0","0.46924846842692","0"
"940","1.21804737508414e-14","0","0","0","0","0","0","0","0","0"
"941","0","0","0","8.50513454603266e-16","1.88177822484902e-15","0","5.22750214099916e-15","0","0","0"
"942","0","0","3.24402803859003e-15","0","0","1.65470926628156e-14","0","1.4693623648541e-14","0","0"
"943","0","0","1.51878854212614e-15","0","0","2.64232941296161e-15","6.84942439618303e-15","0","0","0"
"944","1.40354671538972e-15","0","0","9.36031688342562e-16","0","0","0","5.29054554969861e-15","0","0"
"945","0","0","0","0","2.39914820708939e-15","1.72833191006389e-15","0","0","0","1.29805585508543e-15"
"946","0","0","1.80006464592856","0","0","0","0","6.87946713588459e-15","0","8.13392175258561e-15"
"947","0","0","0","0","0","1.47268417520386e-14","0","1.51855393245692e-14","0","6.03898384344893e-15"
"948","0","0","0","0","0","0","0","0","0","2.18039362180221e-16"
"949","0.618416169655573","0","0","0","0","0","0","1.19410840863433e-14","0","0.618416169655572"
"950","0","0","0","0","3.58894162992923e-15","0","0","1.18134533927075e-14","0","2.55710052842415e-15"
"951","0","5.19751502607705","0","0","0","0","0","2.07900601043079","1.03950300521541","0"
"952","0","0","0","1.22632747730141","0","0","0","0","1.22632747730141","1.22632747730141"
"953","0","0","1.57151589048157e-15","0","0","0","1.13919070921922e-14","3.94074181111242e-15","0","0"
"954","0","2.83320245772796e-14","0","0","0","0","3.19250300934025e-14","0","1.57963711492826e-14","0"
"955","0","0","0","0","0","0","0","3.66709474967934e-15","2.6100887347412e-15","1.88394197463856e-15"
"956","7.87161937410074e-15","0","3.23522438950804e-15","0","0","0","0","1.41320046796375e-14","0","0"
"957","0","0","0","2.22437091768669","2.22437091768669","0","0","0","3.04781762554979e-15","0"
"958","0","2.22187964168017","0","0","0.271304637466616","0","0","0","2.22187964168017","0"
"959","0","2.39379474924918e-14","0","0","0","0","1.83470421688599e-14","2.21223084833413e-14","0","0"
"960","0.689291213906654","0","0.689291213906654","0","0","0","1.35146435485569e-14","0","0","0"
"961","1.54821667532954e-15","0","0","0","0","0","7.26481935335983e-15","0","2.01896835025817e-15","0"
"962","3.40560097137649e-15","0","0","0","0","6.78191757128997e-15","0","0","6.19633443728487e-15","0"
"963","0","0","0","0","0","0","0","4.3637400179956e-15","3.61026743539254e-15","2.15571852294472e-15"
"964","2.38133477184435e-15","0","0","1.43131660327243e-16","0","0","0","0","0","0"
"965","0","0","0","0","0","0","0","0","1.56902406150261e-15","0"
"966","0","2.06579822482805","0","0","2.06579822482805","0","0","0","0","2.06579822482805"
"967","1.38511409589596e-14","0","0.834644269999755","0","0","0","4.06409857484492e-14","0","0","0"
"968","1.21178166972778e-15","0","0","0","0","2.26998348014432e-15","0","0","2.39194184585299e-15","0"
"969","0","0","0","3.18736076158529e-16","0","0","0","0","1.57725673000235e-15","0"
"970","5.28992981303999e-15","0","0","0","1.99538991412133","0","2.15885157505676e-14","0","0","0"
"971","0","0","0","0","0","0","8.33112441670123e-15","9.9065975294748e-15","5.00817031630192e-15","0"
"972","0","0","0","0","0","2.13453177210799e-14","0","0","0","2.74386770602178e-15"
"973","0","0.900586602331126","0.900586602331122","0","0","0","0","0","0.900586602331122","0"
"974","0","0","2.16934319729102e-16","0","0","0","3.10691020946037e-14","0","0","0"
"975","0","0","3.57978365589209","0","3.57978365589209","8.2311719916398e-15","0","0","0","0"
"976","8.99985862273219e-15","0","0","0","1.26233134719711e-14","0","0","1.87309612414062e-14","0","0"
"977","8.14241164976986e-15","0","0","5.13122978399854e-15","0","0","0","7.53117601539608e-15","0","0"
"978","0.482319048069472","0","0.482319048069471","0","0","0","0","0","0.482319048069471","0"
"979","0","1.6679608515648e-14","0","7.47117098302865e-15","0","0","4.03591295540627e-14","0","0","0"
"980","0","1.19566621673599e-15","3.24530347665477e-17","6.29337751484622e-17","0","0","0","0","0","0"
"981","1.97483307119202e-15","0","0","0","0","0","7.59194244371835e-15","1.99641865898708e-15","0","0"
"982","0","0","0","3.3921167465544e-15","0","0","2.0214369102038e-14","7.08580261999462e-15","0","0"
"983","5.59875619254242e-15","0","0","0","0","1.28747826126821e-14","0","1.26634945057825e-14","0","0"
"984","0","0","2.35911734030461","0","0","0","0","6.44505108013182e-15","7.79077352837143e-15","0"
"985","2.48998520762271","0","0","3.4930582247699e-16","0","0","0","0","0","0"
"986","1.38134003853532e-15","0","0","1.05173079715362e-15","0","1.1774610398207e-15","0","0","0","0"
